key,primary,dataset,feature,family,setting,H,loss,successful,loss_min,loss_max,score,placement_score_min,placement_score_max
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Box plot,five,256,0.1400988837912731,4,0.12397271965861151,0.1584731070372076,87.71169011889656,86.3205191320753,88.97013090350927
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Interval plot,five,256,0.1344987706062457,4,0.11810715892753725,0.14875901749877105,88.14465259099636,87.05045921444267,89.43686586884722
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Dot plot,raw,256,0.0645179627565567,4,0.060496450308819026,0.06777734877827785,93.93923212065974,93.65248299602658,94.295459424574
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Histogram,64,256,0.04605803377916705,4,0.04378688336995651,0.049432600541274394,95.59699057873779,95.28958786721718,95.80499773779616
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Heatmap,64,256,0.061551518109999606,4,0.061551518109999606,0.061551518109999606,94.20173990051968,94.20173990051968,94.20173990051968
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Violin plot,16,256,0.0908403129242906,4,0.09043587590508705,0.09144772554848281,91.67244629227456,91.62142873104364,91.7064471278494
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Bar chart,means,512,0.6750923504302727,4,0.6723766846844601,0.6759975723455436,59.69820110175627,59.66595754673492,59.795141199823505
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Box plot,five,512,0.14525701709817535,4,0.09871449547921894,0.16440602727889678,87.31664465447031,85.88069595765512,91.01545525380884
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Interval plot,five,512,0.14342602027708573,4,0.09675428917143876,0.16005668761525407,87.45646699186281,86.20268394432647,91.17812529873638
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Dot plot,raw,512,0.06075591517785642,4,0.058803563374182896,0.062296697942385355,94.272394402093,94.13565926891697,94.44622539928102
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Histogram,64,512,0.04663493633903068,4,0.04538527917366262,0.04750149397117359,95.5442977565652,95.46525763976803,95.65851173937153
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Heatmap,64,512,0.05055321098511857,4,0.05055321098511857,0.05055321098511857,95.18794379413546,95.18794379413546,95.18794379413546
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Violin plot,16,512,0.09306450611183177,4,0.09303440706118618,0.09314480694641986,91.48590905738271,91.47918863497969,91.4884283184346
Parkinsons__09,False,Parkinsons,MDVP:Shimmer(dB),Bar chart,means,128,0.5638721198085134,4,0.5553091552791312,0.5724350843378956,63.943847283526225,63.59563011283671,64.29589876750453
