key,family,configuration,retained_values,error,error_ratio,qualifies,retention_cost,score,selected
BIDMC__02,Line,Individual observations with pairing,92,0.0,0.0,True,92.0,0.010869565217391304,False
BIDMC__02,Histogram,10 common bins,22,2.2350000000000065,0.20318181818181877,True,22.10159090909091,0.04524561168982077,False
BIDMC__02,Heatmap,10 common bins,22,2.2350000000000065,0.20318181818181877,True,22.10159090909091,0.04524561168982077,False
BIDMC__02,Histogram,20 common bins,42,1.9923913043478336,0.1811264822134394,True,42.09056324110672,0.023758294567637773,False
BIDMC__02,Heatmap,20 common bins,42,1.9923913043478336,0.1811264822134394,True,42.09056324110672,0.023758294567637773,False
BIDMC__02,Histogram,40 common bins,82,1.688043478260866,0.15345849802371508,True,82.07672924901186,0.012183721368405275,False
BIDMC__02,Heatmap,40 common bins,82,1.688043478260866,0.15345849802371508,True,82.07672924901186,0.012183721368405275,False
BIDMC__02,Violin,64-point density per group,130,2.136823169398184,0.1942566517634713,True,130.09712832588173,0.00768656474488114,False
BIDMC__02,Violin,128-point density per group,258,2.118454455189948,0.1925867686536316,True,258.0962933843268,0.0038745229033991468,False
BIDMC__02,Violin,256-point density per group,514,2.12316150775672,0.19301468252333817,True,514.0965073412617,0.0019451600734882865,False
BIDMC__03,Bar,Mean bars,2,2.326086956521749,0.775362318840583,True,2.3876811594202914,0.41881638846737457,True
BIDMC__03,Dot,Mean dots,2,2.326086956521749,0.775362318840583,True,2.3876811594202914,0.41881638846737457,True
BIDMC__03,Interval,Means with intervals,6,2.326086956521749,0.775362318840583,True,6.387681159420292,0.15655133295518997,False
BIDMC__03,Forest,Mean contrast with interval,3,2.326086956521749,0.775362318840583,True,3.3876811594202914,0.29518716577540094,False
BIDMC__03,Box,Min-max box with mean markers,12,2.4666666666666686,0.8222222222222229,True,12.411111111111111,0.08057296329453895,False
BIDMC__03,Dot,Individual observations,92,0.0,0.0,True,92.0,0.010869565217391304,False
BIDMC__03,Raincloud,Individual observations,92,0.0,0.0,True,92.0,0.010869565217391304,False
BIDMC__03,Scatter,Individual observations with pairing,92,0.0,0.0,True,92.0,0.010869565217391304,False
BIDMC__03,Line,Individual observations with pairing,92,0.0,0.0,True,92.0,0.010869565217391304,False
BIDMC__03,Histogram,10 common bins,22,2.566666666666663,0.8555555555555543,True,22.427777777777777,0.044587565023532325,False
BIDMC__03,Heatmap,10 common bins,22,2.566666666666663,0.8555555555555543,True,22.427777777777777,0.044587565023532325,False
BIDMC__03,Histogram,20 common bins,42,2.0,0.6666666666666666,True,42.333333333333336,0.023622047244094488,False
BIDMC__03,Heatmap,20 common bins,42,2.0,0.6666666666666666,True,42.333333333333336,0.023622047244094488,False
BIDMC__03,Histogram,40 common bins,82,1.7934782608695627,0.597826086956521,True,82.29891304347827,0.01215082876576636,False
BIDMC__03,Heatmap,40 common bins,82,1.7934782608695627,0.597826086956521,True,82.29891304347827,0.01215082876576636,False
BIDMC__03,Violin,64-point density per group,130,2.1623746905797105,0.7207915635265701,True,130.3603957817633,0.007671041453986553,False
BIDMC__03,Violin,128-point density per group,258,2.1910437829366316,0.7303479276455439,True,258.36517396382277,0.0038704906882690918,False
BIDMC__03,Violin,256-point density per group,514,2.19115923627011,0.7303864120900366,True,514.365193206045,0.0019441439918727527,False
BIDMC__04,Bar,Mean bars,2,3.731045083945992,0.792967052776044,True,2.396483526388022,0.4172780613715293,True
BIDMC__04,Dot,Mean dots,2,3.731045083945992,0.792967052776044,True,2.396483526388022,0.4172780613715293,True
BIDMC__04,Interval,Means with intervals,6,3.731045083945992,0.792967052776044,True,6.396483526388022,0.15633589860344435,False
BIDMC__04,Forest,Mean contrast with interval,3,3.731045083945992,0.792967052776044,True,3.396483526388022,0.2944221552175306,False
BIDMC__04,Box,Min-max box with mean markers,12,3.72755477541782,0.7922252499822979,True,12.396112624991149,0.08067045131422514,False
BIDMC__04,Dot,Individual observations,92,0.0,0.0,True,92.0,0.010869565217391304,False
BIDMC__04,Raincloud,Individual observations,92,0.0,0.0,True,92.0,0.010869565217391304,False
BIDMC__04,Scatter,Individual observations with pairing,92,0.0,0.0,True,92.0,0.010869565217391304,False
BIDMC__04,Line,Individual observations with pairing,92,0.0,0.0,True,92.0,0.010869565217391304,False
BIDMC__04,Histogram,10 common bins,22,1.7730854868379042,0.3768376798413895,True,22.188418839920693,0.045068556133474096,False
BIDMC__04,Heatmap,10 common bins,22,1.7730854868379042,0.3768376798413895,True,22.188418839920693,0.045068556133474096,False
BIDMC__04,Histogram,20 common bins,42,1.5156203584408505,0.32211806121869135,True,42.161059030609344,0.02371856929101307,False
BIDMC__04,Heatmap,20 common bins,42,1.5156203584408505,0.32211806121869135,True,42.161059030609344,0.02371856929101307,False
BIDMC__04,Histogram,40 common bins,82,2.323985631385721,0.49392167485277283,True,82.24696083742639,0.01215850397167443,False
BIDMC__04,Heatmap,40 common bins,82,2.323985631385721,0.49392167485277283,True,82.24696083742639,0.01215850397167443,False
BIDMC__04,Violin,64-point density per group,130,1.6823824409023453,0.35756036600704094,True,130.1787801830035,0.007681743511455661,False
BIDMC__04,Violin,128-point density per group,258,1.6650792702208443,0.35388288585060196,True,258.1769414429253,0.003873312598759205,False
BIDMC__04,Violin,256-point density per group,514,1.6603632353090667,0.3528805767868835,True,514.1764402883935,0.001944857682392285,False
Wrist__00,Bar,Mean bars,2,6.097638687811667,0.4632920077243722,True,2.231646003862186,0.4480997426425855,True
Wrist__00,Dot,Mean dots,2,6.097638687811667,0.4632920077243722,True,2.231646003862186,0.4480997426425855,True
Wrist__00,Interval,Means with intervals,6,6.097638687811667,0.4632920077243722,True,6.231646003862186,0.16047124618122247,False
Wrist__00,Forest,Mean contrast with interval,3,6.097638687811667,0.4632920077243722,True,3.231646003862186,0.3094398330772881,False
Wrist__00,Box,Min-max box with mean markers,12,6.866632126397832,0.5217192993908306,True,12.260859649695416,0.0815603496468408,False
Wrist__00,Dot,Individual observations,16,0.0,0.0,True,16.0,0.0625,False
Wrist__00,Raincloud,Individual observations,16,0.0,0.0,True,16.0,0.0625,False
Wrist__00,Scatter,Individual observations with pairing,16,0.0,0.0,True,16.0,0.0625,False
Wrist__00,Line,Individual observations with pairing,16,0.0,0.0,True,16.0,0.0625,False
Wrist__00,Histogram,10 common bins,22,6.367645952393389,0.48380686833070385,True,22.24190343416535,0.04496018081185982,False
Wrist__00,Heatmap,10 common bins,22,6.367645952393389,0.48380686833070385,True,22.24190343416535,0.04496018081185982,False
Wrist__00,Histogram,20 common bins,42,9.433008212642477,0.7167097851256949,True,42.35835489256285,0.023608093433665833,False
Wrist__00,Heatmap,20 common bins,42,9.433008212642477,0.7167097851256949,True,42.35835489256285,0.023608093433665833,False
Wrist__00,Histogram,40 common bins,82,9.433008212642477,0.7167097851256949,True,82.35835489256284,0.01214205894841523,False
Wrist__00,Heatmap,40 common bins,82,9.433008212642477,0.7167097851256949,True,82.35835489256284,0.01214205894841523,False
Wrist__00,Violin,64-point density per group,130,6.066063115359498,0.4608929298016916,True,130.23044646490084,0.007678695935896341,False
Wrist__00,Violin,128-point density per group,258,6.090985289371304,0.4627864896903523,True,258.23139324484515,0.0038724958551102197,False
Wrist__00,Violin,256-point density per group,514,6.0965379607789885,0.46320837567219014,True,514.2316041878361,0.0019446490489035068,False
Wrist__01,Bar,Mean bars,2,6.197104640093983,0.44475486138762865,True,2.222377430693814,0.44996857247952043,True
Wrist__01,Dot,Mean dots,2,6.197104640093983,0.44475486138762865,True,2.222377430693814,0.44996857247952043,True
Wrist__01,Interval,Means with intervals,6,6.197104640093983,0.44475486138762865,True,6.222377430693815,0.16071027692199907,False
Wrist__01,Forest,Mean contrast with interval,3,6.197104640093983,0.44475486138762865,True,3.222377430693814,0.31032987957114905,False
Wrist__01,Box,Min-max box with mean markers,12,7.547830296119059,0.541693970343684,True,12.270846985171842,0.08149396705935666,False
Wrist__01,Dot,Individual observations,16,0.0,0.0,True,16.0,0.0625,False
Wrist__01,Raincloud,Individual observations,16,0.0,0.0,True,16.0,0.0625,False
Wrist__01,Scatter,Individual observations with pairing,16,0.0,0.0,True,16.0,0.0625,False
Wrist__01,Line,Individual observations with pairing,16,0.0,0.0,True,16.0,0.0625,False
Wrist__01,Histogram,10 common bins,22,5.99576907940542,0.43030537657384893,True,22.215152688286924,0.04501432036194179,False
Wrist__01,Heatmap,10 common bins,22,5.99576907940542,0.43030537657384893,True,22.215152688286924,0.04501432036194179,False
Wrist__01,Histogram,20 common bins,42,9.366596549605902,0.672223496621583,True,42.33611174831079,0.023620496987182577,False
Wrist__01,Heatmap,20 common bins,42,9.366596549605902,0.672223496621583,True,42.33611174831079,0.023620496987182577,False
Wrist__01,Histogram,40 common bins,82,11.922869883176759,0.8556825566454518,True,82.42784127832273,0.012131823234620908,False
Wrist__01,Heatmap,40 common bins,82,11.922869883176759,0.8556825566454518,True,82.42784127832273,0.012131823234620908,False
Wrist__01,Violin,64-point density per group,130,6.487354200972845,0.4655855413121395,True,130.23279277065606,0.007678557594637709,False
Wrist__01,Violin,128-point density per group,258,6.5072315978706,0.4670121057184933,True,258.23350605285924,0.0038724641712268915,False
Wrist__01,Violin,256-point density per group,514,6.512805952401806,0.4674121669439907,True,514.233706083472,0.0019446411002815066,False
Wrist__02,Bar,Mean bars,2,6.913014906248833,0.5526091177525242,True,2.2763045588762623,0.4393085257860519,True
Wrist__02,Dot,Mean dots,2,6.913014906248833,0.5526091177525242,True,2.2763045588762623,0.4393085257860519,True
Wrist__02,Interval,Means with intervals,6,6.913014906248833,0.5526091177525242,True,6.276304558876262,0.15932942555914534,False
Wrist__02,Forest,Mean contrast with interval,3,6.913014906248833,0.5526091177525242,True,3.2763045588762623,0.30522192977779494,False
Wrist__02,Box,Min-max box with mean markers,12,6.493072805522061,0.5190399967630706,True,12.259519998381535,0.08156926210259595,False
Wrist__02,Dot,Individual observations,16,0.0,0.0,True,16.0,0.0625,False
Wrist__02,Raincloud,Individual observations,16,0.0,0.0,True,16.0,0.0625,False
Wrist__02,Scatter,Individual observations with pairing,16,0.0,0.0,True,16.0,0.0625,False
Wrist__02,Line,Individual observations with pairing,16,0.0,0.0,True,16.0,0.0625,False
Wrist__02,Histogram,10 common bins,22,9.152444158151212,0.7316234899108046,True,22.3658117449554,0.0447110979652035,False
Wrist__02,Heatmap,10 common bins,22,9.152444158151212,0.7316234899108046,True,22.3658117449554,0.0447110979652035,False
Wrist__02,Histogram,20 common bins,42,10.71969990099484,0.8569059932889652,True,42.42845299664448,0.023569089358009037,False
Wrist__02,Heatmap,20 common bins,42,10.71969990099484,0.8569059932889652,True,42.42845299664448,0.023569089358009037,False
Wrist__02,Histogram,40 common bins,82,10.719699900994868,0.8569059932889674,True,82.42845299664448,0.01213173320189217,False
Wrist__02,Heatmap,40 common bins,82,10.719699900994868,0.8569059932889674,True,82.42845299664448,0.01213173320189217,False
Wrist__02,Violin,64-point density per group,130,5.960639241254242,0.47647858959093903,True,130.23823929479548,0.007678236479660099,False
Wrist__02,Violin,128-point density per group,258,5.965319285513104,0.47685270062122115,True,258.2384263503106,0.003872390387956673,False
Wrist__02,Violin,256-point density per group,514,5.9744852248295075,0.4775854028803227,True,514.2387927014402,0.0019446218647697121,False
Wrist__03,Bar,Mean bars,2,5.706539345798333,0.44594452235605875,True,2.2229722611780294,0.4498481683572901,True
Wrist__03,Dot,Mean dots,2,5.706539345798333,0.44594452235605875,True,2.2229722611780294,0.4498481683572901,True
Wrist__03,Interval,Means with intervals,6,5.706539345798333,0.44594452235605875,True,6.222972261178029,0.16069491523182472,False
Wrist__03,Forest,Mean contrast with interval,3,5.706539345798333,0.44594452235605875,True,3.2229722611780294,0.31027260521146705,False
Wrist__03,Box,Min-max box with mean markers,12,6.775509489965842,0.5294805065081101,True,12.264740253254056,0.0815345436879254,False
Wrist__03,Dot,Individual observations,16,0.0,0.0,True,16.0,0.0625,False
Wrist__03,Raincloud,Individual observations,16,0.0,0.0,True,16.0,0.0625,False
Wrist__03,Scatter,Individual observations with pairing,16,0.0,0.0,True,16.0,0.0625,False
Wrist__03,Line,Individual observations with pairing,16,0.0,0.0,True,16.0,0.0625,False
Wrist__03,Histogram,10 common bins,22,5.828529939091041,0.45547762702095584,True,22.227738813510477,0.04498883167514005,False
Wrist__03,Heatmap,10 common bins,22,5.828529939091041,0.45547762702095584,True,22.227738813510477,0.04498883167514005,False
Wrist__03,Histogram,20 common bins,42,8.85099127854366,0.6916715786764824,True,42.34583578933824,0.023615072919443435,False
Wrist__03,Heatmap,20 common bins,42,8.85099127854366,0.6916715786764824,True,42.34583578933824,0.023615072919443435,False
Wrist__03,Histogram,40 common bins,82,8.850991278543631,0.6916715786764802,True,82.34583578933824,0.01214390491534091,False
Wrist__03,Heatmap,40 common bins,82,8.850991278543631,0.6916715786764802,True,82.34583578933824,0.01214390491534091,False
Wrist__03,Violin,64-point density per group,130,5.986599843897551,0.467830193773993,True,130.233915096887,0.007678491422576478,False
Wrist__03,Violin,128-point density per group,258,6.002736715642129,0.46909122942561876,True,258.23454561471283,0.003872448582042175,False
Wrist__03,Violin,256-point density per group,514,6.0073107670949355,0.46944867429136833,True,514.2347243371457,0.0019446372496315007,False
Wrist__04,Bar,Mean bars,2,1.2216705040453593,0.6609106979022087,True,2.330455348951104,0.4291006907513083,True
Wrist__04,Dot,Mean dots,2,1.2216705040453593,0.6609106979022087,True,2.330455348951104,0.4291006907513083,True
Wrist__04,Interval,Means with intervals,6,1.2216705040453593,0.6609106979022087,True,6.330455348951104,0.1579665197647576,False
Wrist__04,Forest,Mean contrast with interval,3,1.2216705040453593,0.6609106979022087,True,3.330455348951104,0.3002592424230941,False
Wrist__04,Box,Min-max box with mean markers,12,0.24812926897670495,0.134235285034982,True,12.067117642517491,0.08286983102547892,False
Wrist__04,Dot,Individual observations,16,0.0,0.0,True,16.0,0.0625,False
Wrist__04,Raincloud,Individual observations,16,0.0,0.0,True,16.0,0.0625,False
Wrist__04,Scatter,Individual observations with pairing,16,0.0,0.0,True,16.0,0.0625,False
Wrist__04,Line,Individual observations with pairing,16,0.0,0.0,True,16.0,0.0625,False
Wrist__04,Histogram,10 common bins,22,0.5936733985671738,0.32117096948297846,True,22.16058548474149,0.045125161548125285,False
Wrist__04,Heatmap,10 common bins,22,0.5936733985671738,0.32117096948297846,True,22.16058548474149,0.045125161548125285,False
Wrist__04,Histogram,20 common bins,42,0.6598959751873963,0.3569966763213001,True,42.17849833816065,0.02370876250696811,False
Wrist__04,Heatmap,20 common bins,42,0.6598959751873963,0.3569966763213001,True,42.17849833816065,0.02370876250696811,False
Wrist__04,Histogram,40 common bins,82,0.6598959751873963,0.3569966763213001,True,82.17849833816065,0.01216863316101308,False
Wrist__04,Heatmap,40 common bins,82,0.6598959751873963,0.3569966763213001,True,82.17849833816065,0.01216863316101308,False
