key,dataset,kind,task,family,H,observer,loss,score,successful,winner,setting
Wrist__02,Wrist,empirical,median,Interval plot,256,hard,0.0056629647517658,99.43689238340762,4,False,five
Wrist__02,Wrist,empirical,spread,Interval plot,256,hard,0.0190235499873588,98.13315894538503,4,True,five
Wrist__02,Wrist,empirical,five,Interval plot,256,hard,0.2225910278109904,81.79350062714492,4,False,five
Wrist__02,Wrist,empirical,median,Interval plot,256,soft,0.0056629647517658,99.43689238340762,4,False,five
Wrist__02,Wrist,empirical,spread,Interval plot,256,soft,0.0190235499873587,98.13315894538503,4,True,five
Wrist__02,Wrist,empirical,five,Interval plot,256,soft,0.0391672146557402,96.23090354436214,4,True,five
Wrist__02,Wrist,empirical,median,Dot plot,256,hard,0.113283180589493,89.8244056350956,4,False,raw
Wrist__02,Wrist,empirical,spread,Dot plot,256,hard,0.2153728423191235,82.27927802729589,4,False,raw
Wrist__02,Wrist,empirical,five,Dot plot,256,hard,0.1421785793048693,87.55198338674857,4,False,raw
Wrist__02,Wrist,empirical,median,Dot plot,256,soft,0.1033204940718682,90.6354957941044,4,False,raw
Wrist__02,Wrist,empirical,spread,Dot plot,256,soft,0.2109440869941367,82.58019595952177,4,False,raw
Wrist__02,Wrist,empirical,five,Dot plot,256,soft,0.1278444380801151,88.6647099756293,4,False,raw
Wrist__02,Wrist,empirical,median,Histogram,256,hard,0.0370551123307552,96.4268907322124,4,False,16
Wrist__02,Wrist,empirical,spread,Histogram,256,hard,0.4175191090744238,70.54578619775751,4,False,16
Wrist__02,Wrist,empirical,five,Histogram,256,hard,0.2353290975878949,80.95008868103255,4,False,16
Wrist__02,Wrist,empirical,median,Histogram,256,soft,0.0349130119051271,96.62647860221053,4,False,16
Wrist__02,Wrist,empirical,spread,Histogram,256,soft,0.4169205611186519,70.5755867647587,4,False,16
Wrist__02,Wrist,empirical,five,Histogram,256,soft,0.2352757780258159,80.95358281841912,4,False,16
Wrist__02,Wrist,empirical,median,Heatmap,256,hard,0.0331767831390918,96.78885707842842,4,False,16
Wrist__02,Wrist,empirical,spread,Heatmap,256,hard,0.4181013094216834,70.51682368221002,4,False,16
Wrist__02,Wrist,empirical,five,Heatmap,256,hard,0.2353173655643368,80.95085747808334,4,False,16
Wrist__02,Wrist,empirical,median,Heatmap,256,soft,0.0331767831390918,96.78885707842842,4,False,16
Wrist__02,Wrist,empirical,spread,Heatmap,256,soft,0.4181013094216834,70.51682368221002,4,False,16
Wrist__02,Wrist,empirical,five,Heatmap,256,soft,0.2353173655643368,80.95085747808334,4,False,16
Wrist__02,Wrist,empirical,median,Violin plot,256,hard,0.0008035760597598,99.9197069156244,4,True,64
Wrist__02,Wrist,empirical,spread,Violin plot,256,hard,0.037572837927406,96.37877587442831,4,False,64
Wrist__02,Wrist,empirical,five,Violin plot,256,hard,0.0597491289668114,94.36195535965544,4,True,64
Wrist__02,Wrist,empirical,median,Violin plot,256,soft,0.0005259479940337,99.94743284818468,4,True,64
Wrist__02,Wrist,empirical,spread,Violin plot,256,soft,0.0389417262935275,96.25178917084658,4,False,64
Wrist__02,Wrist,empirical,five,Violin plot,256,soft,0.0609529942214756,94.25488268062216,4,False,64
Wrist__02,Wrist,empirical,median,Bar chart,384,hard,0.0244015011683104,97.61797487211012,4,False,means
Wrist__02,Wrist,empirical,spread,Bar chart,384,hard,0.1339370314855121,88.1883184192293,4,False,means
Wrist__02,Wrist,empirical,five,Bar chart,384,hard,0.0684710973577325,93.59167528938708,4,False,means
Wrist__02,Wrist,empirical,median,Bar chart,384,soft,0.0305958178535677,97.03124956228817,4,False,means
Wrist__02,Wrist,empirical,spread,Bar chart,384,soft,0.1339370314855121,88.1883184192293,4,False,means
Wrist__02,Wrist,empirical,five,Bar chart,384,soft,0.069709960694784,93.48328395021144,4,False,means
Wrist__02,Wrist,empirical,median,Box plot,384,hard,0.000375765572718,99.96243755740096,4,True,five
Wrist__02,Wrist,empirical,spread,Box plot,384,hard,0.016245014465626,98.40146674922008,4,False,five
Wrist__02,Wrist,empirical,five,Box plot,384,hard,0.223908348027946,81.70546443377691,4,False,five
Wrist__02,Wrist,empirical,median,Box plot,384,soft,0.000375765572718,99.96243755740096,4,False,five
Wrist__02,Wrist,empirical,spread,Box plot,384,soft,0.011219665575442,98.89048186488172,4,True,five
Wrist__02,Wrist,empirical,five,Box plot,384,soft,0.0334996507460223,96.7586200225766,4,True,five
Wrist__02,Wrist,empirical,median,Interval plot,384,hard,0.000375765572718,99.96243755740096,4,True,five
Wrist__02,Wrist,empirical,spread,Interval plot,384,hard,0.0112196655754415,98.89048186488176,4,True,five
Wrist__02,Wrist,empirical,five,Interval plot,384,hard,0.2232452953902597,81.74975238150935,4,False,five
Wrist__02,Wrist,empirical,median,Interval plot,384,soft,0.000375765572718,99.96243755740096,4,False,five
Wrist__02,Wrist,empirical,spread,Interval plot,384,soft,0.011219665575442,98.89048186488172,4,True,five
Wrist__02,Wrist,empirical,five,Interval plot,384,soft,0.0334996507460223,96.7586200225766,4,True,five
Wrist__02,Wrist,empirical,median,Dot plot,384,hard,0.1494043040831912,87.00158825293752,4,False,raw
Wrist__02,Wrist,empirical,spread,Dot plot,384,hard,0.0542274543679005,94.85619027058875,4,False,raw
Wrist__02,Wrist,empirical,five,Dot plot,384,hard,0.1791980976712358,84.8033932529972,4,False,raw
Wrist__02,Wrist,empirical,median,Dot plot,384,soft,0.09388038222717,91.41767383778956,4,False,raw
Wrist__02,Wrist,empirical,spread,Dot plot,384,soft,0.3908983277957817,71.89598118107916,4,False,raw
Wrist__02,Wrist,empirical,five,Dot plot,384,soft,0.1558198133123966,86.51867604987305,4,False,raw
Wrist__02,Wrist,empirical,median,Histogram,384,hard,0.0356049138146791,96.56192112071705,4,False,16
Wrist__02,Wrist,empirical,spread,Histogram,384,hard,0.4217123504398329,70.3377163243065,4,False,16
Wrist__02,Wrist,empirical,five,Histogram,384,hard,0.235456502661388,80.94174079344972,4,False,16
Wrist__02,Wrist,empirical,median,Histogram,384,soft,0.0330039338216124,96.8050524551718,4,False,16
Wrist__02,Wrist,empirical,spread,Histogram,384,soft,0.4188706457949797,70.47858823238319,4,False,16
Wrist__02,Wrist,empirical,five,Histogram,384,soft,0.2353089949665724,80.951406010531,4,False,16
Wrist__02,Wrist,empirical,median,Heatmap,384,hard,0.0331767831390918,96.78885707842842,4,False,16
Wrist__02,Wrist,empirical,spread,Heatmap,384,hard,0.4181013094216834,70.51682368221002,4,False,16
Wrist__02,Wrist,empirical,five,Heatmap,384,hard,0.2353173655643368,80.95085747808334,4,False,16
Wrist__02,Wrist,empirical,median,Heatmap,384,soft,0.0331767831390918,96.78885707842842,4,False,16
Wrist__02,Wrist,empirical,spread,Heatmap,384,soft,0.4181013094216834,70.51682368221002,4,False,16
Wrist__02,Wrist,empirical,five,Heatmap,384,soft,0.2353173655643368,80.95085747808334,4,False,16
Wrist__02,Wrist,empirical,median,Violin plot,384,hard,0.0006094367140266,99.9390934472867,4,False,64
Wrist__02,Wrist,empirical,spread,Violin plot,384,hard,0.0343382590286785,96.68017123712268,4,False,64
Wrist__02,Wrist,empirical,five,Violin plot,384,hard,0.0581707531170834,94.50270639726828,4,True,64
Wrist__02,Wrist,empirical,median,Violin plot,384,soft,0.0001649367103797,99.98350904892524,4,True,64
Wrist__02,Wrist,empirical,spread,Violin plot,384,soft,0.0364569125470767,96.4825443194272,4,False,64
Wrist__02,Wrist,empirical,five,Violin plot,384,soft,0.0598885533480979,94.34954239680056,4,False,64
Wrist__03,Wrist,empirical,median,Bar chart,256,hard,0.030047712267701,97.0828815102604,4,False,means
Wrist__03,Wrist,empirical,spread,Bar chart,256,hard,0.0346371084185544,96.6522456872345,4,False,means
Wrist__03,Wrist,empirical,five,Bar chart,256,hard,0.0472976741237218,95.48383661185,4,True,means
Wrist__03,Wrist,empirical,median,Bar chart,256,soft,0.0395006762731098,96.20003361472256,4,False,means
Wrist__03,Wrist,empirical,spread,Bar chart,256,soft,0.0346371084185544,96.6522456872345,4,False,means
Wrist__03,Wrist,empirical,five,Bar chart,256,soft,0.0525206205063025,95.01001505499836,4,True,means
Wrist__03,Wrist,empirical,median,Box plot,256,hard,0.0093137215625588,99.0772223379526,4,False,five
Wrist__03,Wrist,empirical,spread,Box plot,256,hard,0.0189059280108173,98.14448738680647,4,True,five
Wrist__03,Wrist,empirical,five,Box plot,256,hard,0.2502643259902166,79.98308671312317,4,False,five
Wrist__03,Wrist,empirical,median,Box plot,256,soft,0.0093137215625588,99.0772223379526,4,False,five
Wrist__03,Wrist,empirical,spread,Box plot,256,soft,0.0204933018123576,97.99182397611408,4,True,five
Wrist__03,Wrist,empirical,five,Box plot,256,soft,0.0537791466805489,94.89654479783972,4,False,five
Wrist__03,Wrist,empirical,median,Interval plot,256,hard,0.0077641437539341,99.2295673742655,4,False,five
Wrist__03,Wrist,empirical,spread,Interval plot,256,hard,0.0204933018123573,97.99182397611412,4,False,five
Wrist__03,Wrist,empirical,five,Interval plot,256,hard,0.2502718851887997,79.98260313187744,4,False,five
Wrist__03,Wrist,empirical,median,Interval plot,256,soft,0.0077641437539341,99.2295673742655,4,False,five
Wrist__03,Wrist,empirical,spread,Interval plot,256,soft,0.0204933018123576,97.99182397611408,4,True,five
Wrist__03,Wrist,empirical,five,Interval plot,256,soft,0.0534692311188238,94.9244620023655,4,False,five
Wrist__03,Wrist,empirical,median,Dot plot,256,hard,0.0508898894451135,95.15744799181728,4,False,raw
Wrist__03,Wrist,empirical,spread,Dot plot,256,hard,0.2539282393050951,79.74938027986214,4,False,raw
Wrist__03,Wrist,empirical,five,Dot plot,256,hard,0.271972999377593,78.61802101847476,4,False,raw
Wrist__03,Wrist,empirical,median,Dot plot,256,soft,0.0090518772396819,99.10293242162696,4,False,raw
Wrist__03,Wrist,empirical,spread,Dot plot,256,soft,0.152476756350088,86.7696458509945,4,False,raw
Wrist__03,Wrist,empirical,five,Dot plot,256,soft,0.1669391048653989,85.69427451960703,4,False,raw
Wrist__03,Wrist,empirical,median,Histogram,256,hard,0.0412166813260572,96.04148857146956,4,False,16
Wrist__03,Wrist,empirical,spread,Histogram,256,hard,0.3170341846757812,75.92817343964185,4,False,16
Wrist__03,Wrist,empirical,five,Histogram,256,hard,0.2210200291522087,81.89873844201642,4,False,16
Wrist__03,Wrist,empirical,median,Histogram,256,soft,0.040158976083879,96.13915016769124,4,False,16
Wrist__03,Wrist,empirical,spread,Histogram,256,soft,0.3164509478369985,75.9618124505934,4,False,16
Wrist__03,Wrist,empirical,five,Histogram,256,soft,0.2208866043909556,81.90768875696315,4,False,16
Wrist__03,Wrist,empirical,median,Heatmap,256,hard,0.0398945497733344,96.16359660871096,4,False,16
Wrist__03,Wrist,empirical,spread,Heatmap,256,hard,0.3082191799657149,76.43979046586118,4,False,16
Wrist__03,Wrist,empirical,five,Heatmap,256,hard,0.2200410795754062,81.96445322546155,4,False,16
Wrist__03,Wrist,empirical,median,Heatmap,256,soft,0.0398945497733344,96.16359660871096,4,False,16
Wrist__03,Wrist,empirical,spread,Heatmap,256,soft,0.3082191799657149,76.43979046586118,4,False,16
Wrist__03,Wrist,empirical,five,Heatmap,256,soft,0.2200410795754062,81.96445322546155,4,False,16
Wrist__03,Wrist,empirical,median,Violin plot,256,hard,0.0057293548971943,99.4303283612737,4,True,64
Wrist__03,Wrist,empirical,spread,Violin plot,256,hard,0.0807687911008643,92.52672803231172,4,False,64
Wrist__03,Wrist,empirical,five,Violin plot,256,hard,0.0620750303762328,94.15530648957606,4,False,64
Wrist__03,Wrist,empirical,median,Violin plot,256,soft,0.0069068459651562,99.31405313283616,4,True,64
Wrist__03,Wrist,empirical,spread,Violin plot,256,soft,0.0838281830017409,92.26554685360068,4,False,64
Wrist__03,Wrist,empirical,five,Violin plot,256,soft,0.0649767219813928,93.89876598800174,4,False,64
Wrist__03,Wrist,empirical,median,Bar chart,384,hard,0.0293780199948378,97.1460416461015,4,False,means
Wrist__03,Wrist,empirical,spread,Bar chart,384,hard,0.0346371084185544,96.6522456872345,4,False,means
Wrist__03,Wrist,empirical,five,Bar chart,384,hard,0.0469666727748147,95.51402408537636,4,True,means
Wrist__03,Wrist,empirical,median,Bar chart,384,soft,0.0355340374261528,96.56853023252876,4,False,means
Wrist__03,Wrist,empirical,spread,Bar chart,384,soft,0.0346371084185544,96.6522456872345,4,False,means
Wrist__03,Wrist,empirical,five,Bar chart,384,soft,0.0492429731567991,95.30680934572814,4,True,means
Wrist__03,Wrist,empirical,median,Box plot,384,hard,0.0061560174313152,99.3881647254835,4,False,five
Wrist__03,Wrist,empirical,spread,Box plot,384,hard,0.0173185542092773,98.29762721444334,4,False,five
Wrist__03,Wrist,empirical,five,Box plot,384,hard,0.2515915211406916,79.89827216859116,4,False,five
Wrist__03,Wrist,empirical,median,Box plot,384,soft,0.0061560174313152,99.3881647254835,4,False,five
Wrist__03,Wrist,empirical,spread,Box plot,384,soft,0.0123120348626302,98.7837707704126,4,True,five
Wrist__03,Wrist,empirical,five,Box plot,384,soft,0.0508470989756167,95.16132280089242,4,False,five
Wrist__03,Wrist,empirical,median,Interval plot,384,hard,0.0047539502695771,99.52685428424526,4,True,five
Wrist__03,Wrist,empirical,spread,Interval plot,384,hard,0.0123120348626304,98.7837707704126,4,True,five
Wrist__03,Wrist,empirical,five,Interval plot,384,hard,0.2493248410500042,80.04323352440048,4,False,five
Wrist__03,Wrist,empirical,median,Interval plot,384,soft,0.0047539502695771,99.52685428424526,4,True,five
Wrist__03,Wrist,empirical,spread,Interval plot,384,soft,0.0123120348626304,98.7837707704126,4,True,five
Wrist__03,Wrist,empirical,five,Interval plot,384,soft,0.0505666855432692,95.18672291448875,4,False,five
Wrist__03,Wrist,empirical,median,Dot plot,384,hard,0.0626773245614231,94.1019420370816,4,False,raw
Wrist__03,Wrist,empirical,spread,Dot plot,384,hard,0.2298639313007196,81.30980790227643,4,False,raw
Wrist__03,Wrist,empirical,five,Dot plot,384,hard,0.2635254792766437,79.14363551833482,4,False,raw
Wrist__03,Wrist,empirical,median,Dot plot,384,soft,0.0277310309818963,97.3017229074613,4,False,raw
Wrist__03,Wrist,empirical,spread,Dot plot,384,soft,0.2111715488563491,82.5646871365375,4,False,raw
Wrist__03,Wrist,empirical,five,Dot plot,384,soft,0.1941381668446004,83.7424033302953,4,False,raw
Wrist__03,Wrist,empirical,median,Histogram,384,hard,0.0407534527528407,96.08423564245253,4,False,16
Wrist__03,Wrist,empirical,spread,Histogram,384,hard,0.3190951917390063,75.80954022595347,4,False,16
Wrist__03,Wrist,empirical,five,Histogram,384,hard,0.220901327595287,81.90670100831335,4,False,16
Wrist__03,Wrist,empirical,median,Histogram,384,soft,0.0400663303692358,96.14771392945563,4,False,16
Wrist__03,Wrist,empirical,spread,Histogram,384,soft,0.3144865774756545,76.0753298767344,4,False,16
Wrist__03,Wrist,empirical,five,Histogram,384,soft,0.2205898092524393,81.92760519706933,4,False,16
Wrist__03,Wrist,empirical,median,Heatmap,384,hard,0.0398945497733344,96.16359660871096,4,False,16
Wrist__03,Wrist,empirical,spread,Heatmap,384,hard,0.3082191799657149,76.43979046586118,4,False,16
Wrist__03,Wrist,empirical,five,Heatmap,384,hard,0.2200410795754062,81.96445322546155,4,False,16
Wrist__03,Wrist,empirical,median,Heatmap,384,soft,0.0398945497733344,96.16359660871096,4,False,16
Wrist__03,Wrist,empirical,spread,Heatmap,384,soft,0.3082191799657149,76.43979046586118,4,False,16
Wrist__03,Wrist,empirical,five,Heatmap,384,soft,0.2200410795754062,81.96445322546155,4,False,16
Wrist__03,Wrist,empirical,median,Violin plot,384,hard,0.0056181056244016,99.44132811521791,4,False,64
Wrist__03,Wrist,empirical,spread,Violin plot,384,hard,0.0807389320608589,92.52928439369738,4,False,64
Wrist__03,Wrist,empirical,five,Violin plot,384,hard,0.061867444175328,94.17371306421624,4,False,64
Wrist__03,Wrist,empirical,median,Violin plot,384,soft,0.0066953937065552,99.33491364434444,4,False,64
Wrist__03,Wrist,empirical,spread,Violin plot,384,soft,0.08340986946299,92.3011713466914,4,False,64
Wrist__03,Wrist,empirical,five,Violin plot,384,soft,0.0646622479277485,93.92650128680653,4,False,64
Wrist__04,Wrist,empirical,median,Bar chart,256,hard,0.1294564455524199,88.53816399364543,4,False,means
Wrist__04,Wrist,empirical,spread,Bar chart,256,hard,0.755752133830937,56.95564770968355,4,False,means
Wrist__04,Wrist,empirical,five,Bar chart,256,hard,0.5105760388616277,66.19991144263095,4,False,means
Wrist__04,Wrist,empirical,median,Bar chart,256,soft,0.1175086548152876,89.48476557125989,4,False,means
Wrist__04,Wrist,empirical,spread,Bar chart,256,soft,0.755752133830937,56.95564770968355,4,False,means
Wrist__04,Wrist,empirical,five,Bar chart,256,soft,0.5081864807142012,66.30479803309538,4,False,means
Wrist__04,Wrist,empirical,median,Box plot,256,hard,0.0117717994218218,98.83651635392992,4,False,five
Wrist__04,Wrist,empirical,spread,Box plot,256,hard,0.0238955814742648,97.66620914216092,4,True,five
Wrist__04,Wrist,empirical,five,Box plot,256,hard,0.2455712262473839,80.28444932954714,4,False,five
Wrist__04,Wrist,empirical,median,Box plot,256,soft,0.0117717994218218,98.83651635392992,4,False,five
Wrist__04,Wrist,empirical,spread,Box plot,256,soft,0.0283488181470303,97.24326827174151,4,True,five
Wrist__04,Wrist,empirical,five,Box plot,256,soft,0.0496342738276635,95.27127923837092,4,False,five
Wrist__04,Wrist,empirical,median,Interval plot,256,hard,0.0099785381810978,99.01200492843458,4,True,five
Wrist__04,Wrist,empirical,spread,Interval plot,256,hard,0.0283488181470309,97.24326827174148,4,False,five
Wrist__04,Wrist,empirical,five,Interval plot,256,hard,0.2461032213337923,80.25017373196654,4,False,five
Wrist__04,Wrist,empirical,median,Interval plot,256,soft,0.0099785381810978,99.01200492843458,4,True,five
Wrist__04,Wrist,empirical,spread,Interval plot,256,soft,0.0283488181470299,97.24326827174156,4,True,five
Wrist__04,Wrist,empirical,five,Interval plot,256,soft,0.0492756215795187,95.3038438551215,4,True,five
Wrist__04,Wrist,empirical,median,Dot plot,256,hard,0.1851415669217306,84.37810535979979,4,False,raw
Wrist__04,Wrist,empirical,spread,Dot plot,256,hard,0.3190153468929465,75.81412925600793,4,False,raw
Wrist__04,Wrist,empirical,five,Dot plot,256,hard,0.3059992144753392,76.56972446202667,4,False,raw
Wrist__04,Wrist,empirical,median,Dot plot,256,soft,0.1029978962337372,90.662004289815,4,False,raw
Wrist__04,Wrist,empirical,spread,Dot plot,256,soft,0.2354904456037454,80.93951706047645,4,False,raw
Wrist__04,Wrist,empirical,five,Dot plot,256,soft,0.2622301899651045,79.22485200798802,4,False,raw
Wrist__04,Wrist,empirical,median,Histogram,256,hard,0.0398448774738399,96.16819024289109,4,False,16
Wrist__04,Wrist,empirical,spread,Histogram,256,hard,0.218548947133178,82.06481999370253,4,False,16
Wrist__04,Wrist,empirical,five,Histogram,256,hard,0.1858536886628241,84.32743512630181,4,True,16
Wrist__04,Wrist,empirical,median,Histogram,256,soft,0.0405947519449991,96.09888942173475,4,False,16
