key,dataset,candidate,family,setting,H,observer,task,loss,successful,winner,score
Wrist__00,Wrist,Violin plot / 64,Violin plot,64,384,threshold,median,0.0162392752471661,4,False,98.40202247219618
Wrist__00,Wrist,Violin plot / 64,Violin plot,64,384,threshold,spread,0.0576167024392418,4,False,94.55221326342927
Wrist__00,Wrist,Violin plot / 64,Violin plot,64,384,threshold,five,0.0669016731984593,4,False,93.72934967869203
Wrist__00,Wrist,Violin plot / 64,Violin plot,64,384,alpha,median,0.0172394794950592,4,False,98.30526834215905
Wrist__00,Wrist,Violin plot / 64,Violin plot,64,384,alpha,spread,0.0604149664179423,4,False,94.30270523038517
Wrist__00,Wrist,Violin plot / 64,Violin plot,64,384,alpha,five,0.0698636611529343,4,False,93.46985380570398
Wrist__01,Wrist,Bar chart / means,Bar chart,means,256,threshold,median,0.0414227458464635,4,False,96.02248500796904
Wrist__01,Wrist,Bar chart / means,Bar chart,means,256,threshold,spread,0.0721245594990741,4,False,93.27274439709015
Wrist__01,Wrist,Bar chart / means,Bar chart,means,256,threshold,five,0.045537714306614,4,True,95.64456511864672
Wrist__01,Wrist,Bar chart / means,Bar chart,means,256,alpha,median,0.0508778977786847,4,False,95.158533842397
Wrist__01,Wrist,Bar chart / means,Bar chart,means,256,alpha,spread,0.0721245594990741,4,False,93.27274439709015
Wrist__01,Wrist,Bar chart / means,Bar chart,means,256,alpha,five,0.0474287446930582,4,True,95.47188818968714
Wrist__01,Wrist,Box plot / five,Box plot,five,256,threshold,median,0.0122423841684656,4,False,98.79056791535929
Wrist__01,Wrist,Box plot / five,Box plot,five,256,threshold,spread,0.0189103038644424,4,False,98.14406589149988
Wrist__01,Wrist,Box plot / five,Box plot,five,256,threshold,five,0.2335499830327349,4,False,81.0668407243181
Wrist__01,Wrist,Box plot / five,Box plot,five,256,alpha,median,0.0122423841684656,4,False,98.79056791535929
Wrist__01,Wrist,Box plot / five,Box plot,five,256,alpha,spread,0.003516655958696,4,True,99.64956675728152
Wrist__01,Wrist,Box plot / five,Box plot,five,256,alpha,five,0.0490717147574249,4,False,95.3223679499574
Wrist__01,Wrist,Interval plot / five,Interval plot,five,256,threshold,median,0.0082218712454092,4,True,99.18451766621041
Wrist__01,Wrist,Interval plot / five,Interval plot,five,256,threshold,spread,0.0035166559586956,4,True,99.64956675728156
Wrist__01,Wrist,Interval plot / five,Interval plot,five,256,threshold,five,0.2315847217348377,4,False,81.19620050104045
Wrist__01,Wrist,Interval plot / five,Interval plot,five,256,alpha,median,0.0082218712454092,4,True,99.18451766621041
Wrist__01,Wrist,Interval plot / five,Interval plot,five,256,alpha,spread,0.0035166559586963,4,True,99.6495667572815
Wrist__01,Wrist,Interval plot / five,Interval plot,five,256,alpha,five,0.0482676121728137,4,False,95.3954876014183
Wrist__01,Wrist,Dot plot / raw,Dot plot,raw,256,threshold,median,0.0480814234614087,4,False,95.41243434096806
Wrist__01,Wrist,Dot plot / raw,Dot plot,raw,256,threshold,spread,0.3541815519949648,4,False,73.84534212025052
Wrist__01,Wrist,Dot plot / raw,Dot plot,raw,256,threshold,five,0.1779084508172049,4,False,84.8962412406689
Wrist__01,Wrist,Dot plot / raw,Dot plot,raw,256,alpha,median,0.01604133567892,4,False,98.42119261140088
Wrist__01,Wrist,Dot plot / raw,Dot plot,raw,256,alpha,spread,0.1845206927723836,4,False,84.42233268711323
Wrist__01,Wrist,Dot plot / raw,Dot plot,raw,256,alpha,five,0.142521931209178,4,False,87.52567217170692
Wrist__01,Wrist,Histogram / 16,Histogram,16,256,threshold,median,0.071504603872396,4,False,93.32671053264914
Wrist__01,Wrist,Histogram / 16,Histogram,16,256,threshold,spread,0.3545869977035776,4,False,73.8232392378853
Wrist__01,Wrist,Histogram / 16,Histogram,16,256,threshold,five,0.2428300333315356,4,False,80.46152516280891
Wrist__01,Wrist,Histogram / 16,Histogram,16,256,alpha,median,0.0704466538200547,4,False,93.41894772909468
Wrist__01,Wrist,Histogram / 16,Histogram,16,256,alpha,spread,0.3540036258722659,4,False,73.85504594611315
Wrist__01,Wrist,Histogram / 16,Histogram,16,256,alpha,five,0.242696577688581,4,False,80.47016608511167
Wrist__01,Wrist,Heatmap / 16,Heatmap,16,256,threshold,median,0.0701821663069692,4,False,93.44203552287206
Wrist__01,Wrist,Heatmap / 16,Heatmap,16,256,threshold,spread,0.3457699527249617,4,False,74.30690497845974
Wrist__01,Wrist,Heatmap / 16,Heatmap,16,256,threshold,five,0.2418508571728876,4,False,80.52496756949795
Wrist__01,Wrist,Heatmap / 16,Heatmap,16,256,alpha,median,0.0701821663069692,4,False,93.44203552287206
Wrist__01,Wrist,Heatmap / 16,Heatmap,16,256,alpha,spread,0.3457699527249617,4,False,74.30690497845974
Wrist__01,Wrist,Heatmap / 16,Heatmap,16,256,alpha,five,0.2418508571728876,4,False,80.52496756949795
Wrist__01,Wrist,Violin plot / 64,Violin plot,64,256,threshold,median,0.0201941566168437,4,False,98.02055750997326
Wrist__01,Wrist,Violin plot / 64,Violin plot,64,256,threshold,spread,0.038684805799979,4,False,96.27559721833184
Wrist__01,Wrist,Violin plot / 64,Violin plot,64,256,threshold,five,0.0673644232613807,4,False,93.68871382694716
Wrist__01,Wrist,Violin plot / 64,Violin plot,64,256,alpha,median,0.0205131191792308,4,False,97.98992107071305
Wrist__01,Wrist,Violin plot / 64,Violin plot,64,256,alpha,spread,0.0407766768849356,4,False,96.08209159653914
Wrist__01,Wrist,Violin plot / 64,Violin plot,64,256,alpha,five,0.0691505053676723,4,False,93.53220103058437
Wrist__01,Wrist,Bar chart / means,Bar chart,means,384,threshold,median,0.0535057601685662,4,False,94.92117061040037
Wrist__01,Wrist,Bar chart / means,Bar chart,means,384,threshold,spread,0.0721245594990741,4,False,93.27274439709015
Wrist__01,Wrist,Bar chart / means,Bar chart,means,384,threshold,five,0.0499641565893829,4,True,95.24134645208439
Wrist__01,Wrist,Bar chart / means,Bar chart,means,384,alpha,median,0.0596632024350535,4,False,94.3696070319371
Wrist__01,Wrist,Bar chart / means,Bar chart,means,384,alpha,spread,0.0721245594990741,4,False,93.27274439709015
Wrist__01,Wrist,Bar chart / means,Bar chart,means,384,alpha,five,0.0522005647518546,4,False,95.0389149654025
Wrist__01,Wrist,Box plot / five,Box plot,five,384,threshold,median,0.0082805532848209,4,False,99.17874511634245
Wrist__01,Wrist,Box plot / five,Box plot,five,384,threshold,spread,0.0175899529500748,4,False,98.27141051274337
Wrist__01,Wrist,Box plot / five,Box plot,five,384,threshold,five,0.2393467925488085,4,False,80.68766595533975
Wrist__01,Wrist,Box plot / five,Box plot,five,384,alpha,median,0.0082805532848209,4,False,99.17874511634245
Wrist__01,Wrist,Box plot / five,Box plot,five,384,alpha,spread,0.0070398161158747,4,True,99.30093964476727
Wrist__01,Wrist,Box plot / five,Box plot,five,384,alpha,five,0.0464665783657711,4,False,95.55966914506374
Wrist__01,Wrist,Interval plot / five,Interval plot,five,384,threshold,median,0.005354297623032,4,True,99.46742181978122
Wrist__01,Wrist,Interval plot / five,Interval plot,five,384,threshold,spread,0.0070398161158747,4,True,99.30093964476727
Wrist__01,Wrist,Interval plot / five,Interval plot,five,384,threshold,five,0.2379528254236902,4,False,80.77852236879457
Wrist__01,Wrist,Interval plot / five,Interval plot,five,384,alpha,median,0.005354297623032,4,True,99.46742181978122
Wrist__01,Wrist,Interval plot / five,Interval plot,five,384,alpha,spread,0.0070398161158745,4,True,99.3009396447673
Wrist__01,Wrist,Interval plot / five,Interval plot,five,384,alpha,five,0.0458813272334134,4,True,95.61314213776247
Wrist__01,Wrist,Dot plot / raw,Dot plot,raw,384,threshold,median,0.0135228716973039,4,False,98.66575564548852
Wrist__01,Wrist,Dot plot / raw,Dot plot,raw,384,threshold,spread,0.2448608146958147,4,False,80.33026569676008
Wrist__01,Wrist,Dot plot / raw,Dot plot,raw,384,threshold,five,0.1687541403275162,4,False,85.56119422342951
Wrist__01,Wrist,Dot plot / raw,Dot plot,raw,384,alpha,median,0.0145963067379812,4,False,98.56136803957924
Wrist__01,Wrist,Dot plot / raw,Dot plot,raw,384,alpha,spread,0.3963020365352967,4,False,71.61774271140807
Wrist__01,Wrist,Dot plot / raw,Dot plot,raw,384,alpha,five,0.1586776536863728,4,False,86.30528057725681
Wrist__01,Wrist,Histogram / 16,Histogram,16,384,threshold,median,0.0710412680830495,4,False,93.36708395838014
Wrist__01,Wrist,Histogram / 16,Histogram,16,384,threshold,spread,0.3566484817952368,4,False,73.71106173919952
Wrist__01,Wrist,Histogram / 16,Histogram,16,384,threshold,five,0.2427113043006576,4,False,80.46921248235971
Wrist__01,Wrist,Histogram / 16,Histogram,16,384,alpha,median,0.0703539866621854,4,False,93.42703558459395
Wrist__01,Wrist,Histogram / 16,Histogram,16,384,alpha,spread,0.3520388008494447,4,False,73.96237440609917
Wrist__01,Wrist,Histogram / 16,Histogram,16,384,alpha,five,0.2423997138556277,4,False,80.48939394042748
Wrist__01,Wrist,Heatmap / 16,Heatmap,16,384,threshold,median,0.0701821663069692,4,False,93.44203552287206
Wrist__01,Wrist,Heatmap / 16,Heatmap,16,384,threshold,spread,0.3457699527249617,4,False,74.30690497845974
Wrist__01,Wrist,Heatmap / 16,Heatmap,16,384,threshold,five,0.2418508571728876,4,False,80.52496756949795
Wrist__01,Wrist,Heatmap / 16,Heatmap,16,384,alpha,median,0.0701821663069692,4,False,93.44203552287206
Wrist__01,Wrist,Heatmap / 16,Heatmap,16,384,alpha,spread,0.3457699527249617,4,False,74.30690497845974
Wrist__01,Wrist,Heatmap / 16,Heatmap,16,384,alpha,five,0.2418508571728876,4,False,80.52496756949795
Wrist__01,Wrist,Violin plot / 64,Violin plot,64,384,threshold,median,0.0190874047394569,4,False,98.12701004342833
Wrist__01,Wrist,Violin plot / 64,Violin plot,64,384,threshold,spread,0.0370523538187334,4,False,96.42714722334935
Wrist__01,Wrist,Violin plot / 64,Violin plot,64,384,threshold,five,0.0652756851955992,4,False,93.87241386405871
Wrist__01,Wrist,Violin plot / 64,Violin plot,64,384,alpha,median,0.0198024601205747,4,False,98.05820628063269
Wrist__01,Wrist,Violin plot / 64,Violin plot,64,384,alpha,spread,0.0391389157696368,4,False,96.233524202041
Wrist__01,Wrist,Violin plot / 64,Violin plot,64,384,alpha,five,0.0673327841423402,4,False,93.6914910567049
Wrist__02,Wrist,Bar chart / means,Bar chart,means,256,threshold,median,0.0257038426051551,4,False,97.49402882806108
Wrist__02,Wrist,Bar chart / means,Bar chart,means,256,threshold,spread,0.1339370314855121,4,False,88.1883184192293
Wrist__02,Wrist,Bar chart / means,Bar chart,means,256,threshold,five,0.0687315656451014,4,False,93.56886538635976
Wrist__02,Wrist,Bar chart / means,Bar chart,means,256,alpha,median,0.0323841352229515,4,False,96.86317000445209
Wrist__02,Wrist,Bar chart / means,Bar chart,means,256,alpha,spread,0.1339370314855121,4,False,88.1883184192293
Wrist__02,Wrist,Bar chart / means,Bar chart,means,256,alpha,five,0.0700676241686607,4,False,93.45203774171783
Wrist__02,Wrist,Box plot / five,Box plot,five,256,threshold,median,0.0056629647517657,4,False,99.43689238340765
Wrist__02,Wrist,Box plot / five,Box plot,five,256,threshold,spread,0.0289214157680382,4,False,97.18915212329895
Wrist__02,Wrist,Box plot / five,Box plot,five,256,threshold,five,0.2245706009671263,4,False,81.66127777444864
Wrist__02,Wrist,Box plot / five,Box plot,five,256,alpha,median,0.0056629647517657,4,False,99.43689238340765
Wrist__02,Wrist,Box plot / five,Box plot,five,256,alpha,spread,0.0190235499873588,4,True,98.13315894538505
Wrist__02,Wrist,Box plot / five,Box plot,five,256,alpha,five,0.0391672146557403,4,True,96.23090354436214
Wrist__02,Wrist,Interval plot / five,Interval plot,five,256,threshold,median,0.0056629647517658,4,False,99.43689238340762
Wrist__02,Wrist,Interval plot / five,Interval plot,five,256,threshold,spread,0.0190235499873588,4,True,98.13315894538505
Wrist__02,Wrist,Interval plot / five,Interval plot,five,256,threshold,five,0.2225910278109904,4,False,81.79350062714492
Wrist__02,Wrist,Interval plot / five,Interval plot,five,256,alpha,median,0.0056629647517658,4,False,99.43689238340762
Wrist__02,Wrist,Interval plot / five,Interval plot,five,256,alpha,spread,0.0190235499873587,4,True,98.13315894538505
Wrist__02,Wrist,Interval plot / five,Interval plot,five,256,alpha,five,0.0391672146557402,4,True,96.23090354436214
Wrist__02,Wrist,Dot plot / raw,Dot plot,raw,256,threshold,median,0.113283180589493,4,False,89.8244056350956
Wrist__02,Wrist,Dot plot / raw,Dot plot,raw,256,threshold,spread,0.2153728423191235,4,False,82.27927802729589
Wrist__02,Wrist,Dot plot / raw,Dot plot,raw,256,threshold,five,0.1421785793048693,4,False,87.55198338674857
Wrist__02,Wrist,Dot plot / raw,Dot plot,raw,256,alpha,median,0.1033204940718682,4,False,90.6354957941044
Wrist__02,Wrist,Dot plot / raw,Dot plot,raw,256,alpha,spread,0.2109440869941367,4,False,82.58019595952177
Wrist__02,Wrist,Dot plot / raw,Dot plot,raw,256,alpha,five,0.1278444380801151,4,False,88.6647099756293
Wrist__02,Wrist,Histogram / 16,Histogram,16,256,threshold,median,0.0370551123307552,4,False,96.42689073221241
Wrist__02,Wrist,Histogram / 16,Histogram,16,256,threshold,spread,0.4175191090744238,4,False,70.54578619775751
Wrist__02,Wrist,Histogram / 16,Histogram,16,256,threshold,five,0.2353290975878949,4,False,80.95008868103255
Wrist__02,Wrist,Histogram / 16,Histogram,16,256,alpha,median,0.0349130119051271,4,False,96.62647860221051
Wrist__02,Wrist,Histogram / 16,Histogram,16,256,alpha,spread,0.4169205611186519,4,False,70.5755867647587
Wrist__02,Wrist,Histogram / 16,Histogram,16,256,alpha,five,0.2352757780258159,4,False,80.95358281841912
Wrist__02,Wrist,Heatmap / 16,Heatmap,16,256,threshold,median,0.0331767831390918,4,False,96.78885707842842
Wrist__02,Wrist,Heatmap / 16,Heatmap,16,256,threshold,spread,0.4181013094216834,4,False,70.51682368221002
Wrist__02,Wrist,Heatmap / 16,Heatmap,16,256,threshold,five,0.2353173655643368,4,False,80.95085747808334
Wrist__02,Wrist,Heatmap / 16,Heatmap,16,256,alpha,median,0.0331767831390918,4,False,96.78885707842842
Wrist__02,Wrist,Heatmap / 16,Heatmap,16,256,alpha,spread,0.4181013094216834,4,False,70.51682368221002
Wrist__02,Wrist,Heatmap / 16,Heatmap,16,256,alpha,five,0.2353173655643368,4,False,80.95085747808334
Wrist__02,Wrist,Violin plot / 64,Violin plot,64,256,threshold,median,0.0008035760597598,4,True,99.91970691562439
Wrist__02,Wrist,Violin plot / 64,Violin plot,64,256,threshold,spread,0.037572837927406,4,False,96.37877587442831
Wrist__02,Wrist,Violin plot / 64,Violin plot,64,256,threshold,five,0.0597491289668114,4,True,94.36195535965544
Wrist__02,Wrist,Violin plot / 64,Violin plot,64,256,alpha,median,0.0005259479940337,4,True,99.94743284818469
Wrist__02,Wrist,Violin plot / 64,Violin plot,64,256,alpha,spread,0.0389417262935275,4,False,96.25178917084658
Wrist__02,Wrist,Violin plot / 64,Violin plot,64,256,alpha,five,0.0609529942214756,4,False,94.25488268062216
Wrist__02,Wrist,Bar chart / means,Bar chart,means,384,threshold,median,0.0244015011683104,4,False,97.61797487211012
Wrist__02,Wrist,Bar chart / means,Bar chart,means,384,threshold,spread,0.1339370314855121,4,False,88.1883184192293
Wrist__02,Wrist,Bar chart / means,Bar chart,means,384,threshold,five,0.0684710973577325,4,False,93.59167528938708
Wrist__02,Wrist,Bar chart / means,Bar chart,means,384,alpha,median,0.0305958178535677,4,False,97.03124956228817
Wrist__02,Wrist,Bar chart / means,Bar chart,means,384,alpha,spread,0.1339370314855121,4,False,88.1883184192293
Wrist__02,Wrist,Bar chart / means,Bar chart,means,384,alpha,five,0.069709960694784,4,False,93.48328395021143
Wrist__02,Wrist,Box plot / five,Box plot,five,384,threshold,median,0.000375765572718,4,True,99.96243755740096
Wrist__02,Wrist,Box plot / five,Box plot,five,384,threshold,spread,0.016245014465626,4,False,98.40146674922009
Wrist__02,Wrist,Box plot / five,Box plot,five,384,threshold,five,0.223908348027946,4,False,81.70546443377691
Wrist__02,Wrist,Box plot / five,Box plot,five,384,alpha,median,0.000375765572718,4,False,99.96243755740096
Wrist__02,Wrist,Box plot / five,Box plot,five,384,alpha,spread,0.011219665575442,4,True,98.89048186488172
Wrist__02,Wrist,Box plot / five,Box plot,five,384,alpha,five,0.0334996507460223,4,True,96.7586200225766
Wrist__02,Wrist,Interval plot / five,Interval plot,five,384,threshold,median,0.000375765572718,4,True,99.96243755740096
Wrist__02,Wrist,Interval plot / five,Interval plot,five,384,threshold,spread,0.0112196655754415,4,True,98.89048186488176
Wrist__02,Wrist,Interval plot / five,Interval plot,five,384,threshold,five,0.2232452953902597,4,False,81.74975238150935
Wrist__02,Wrist,Interval plot / five,Interval plot,five,384,alpha,median,0.000375765572718,4,False,99.96243755740096
Wrist__02,Wrist,Interval plot / five,Interval plot,five,384,alpha,spread,0.011219665575442,4,True,98.89048186488172
Wrist__02,Wrist,Interval plot / five,Interval plot,five,384,alpha,five,0.0334996507460223,4,True,96.7586200225766
Wrist__02,Wrist,Dot plot / raw,Dot plot,raw,384,threshold,median,0.1494043040831912,4,False,87.00158825293752
Wrist__02,Wrist,Dot plot / raw,Dot plot,raw,384,threshold,spread,0.0542274543679005,4,False,94.85619027058877
Wrist__02,Wrist,Dot plot / raw,Dot plot,raw,384,threshold,five,0.1791980976712358,4,False,84.8033932529972
Wrist__02,Wrist,Dot plot / raw,Dot plot,raw,384,alpha,median,0.09388038222717,4,False,91.41767383778955
Wrist__02,Wrist,Dot plot / raw,Dot plot,raw,384,alpha,spread,0.3908983277957817,4,False,71.89598118107916
Wrist__02,Wrist,Dot plot / raw,Dot plot,raw,384,alpha,five,0.1558198133123966,4,False,86.51867604987305
Wrist__02,Wrist,Histogram / 16,Histogram,16,384,threshold,median,0.0356049138146791,4,False,96.56192112071703
Wrist__02,Wrist,Histogram / 16,Histogram,16,384,threshold,spread,0.4217123504398329,4,False,70.3377163243065
Wrist__02,Wrist,Histogram / 16,Histogram,16,384,threshold,five,0.235456502661388,4,False,80.94174079344972
Wrist__02,Wrist,Histogram / 16,Histogram,16,384,alpha,median,0.0330039338216124,4,False,96.80505245517179
Wrist__02,Wrist,Histogram / 16,Histogram,16,384,alpha,spread,0.4188706457949797,4,False,70.47858823238319
Wrist__02,Wrist,Histogram / 16,Histogram,16,384,alpha,five,0.2353089949665724,4,False,80.951406010531
Wrist__02,Wrist,Heatmap / 16,Heatmap,16,384,threshold,median,0.0331767831390918,4,False,96.78885707842842
Wrist__02,Wrist,Heatmap / 16,Heatmap,16,384,threshold,spread,0.4181013094216834,4,False,70.51682368221002
Wrist__02,Wrist,Heatmap / 16,Heatmap,16,384,threshold,five,0.2353173655643368,4,False,80.95085747808334
Wrist__02,Wrist,Heatmap / 16,Heatmap,16,384,alpha,median,0.0331767831390918,4,False,96.78885707842842
Wrist__02,Wrist,Heatmap / 16,Heatmap,16,384,alpha,spread,0.4181013094216834,4,False,70.51682368221002
Wrist__02,Wrist,Heatmap / 16,Heatmap,16,384,alpha,five,0.2353173655643368,4,False,80.95085747808334
Wrist__02,Wrist,Violin plot / 64,Violin plot,64,384,threshold,median,0.0006094367140266,4,False,99.9390934472867
Wrist__02,Wrist,Violin plot / 64,Violin plot,64,384,threshold,spread,0.0343382590286785,4,False,96.68017123712269
Wrist__02,Wrist,Violin plot / 64,Violin plot,64,384,threshold,five,0.0581707531170834,4,True,94.50270639726828
Wrist__02,Wrist,Violin plot / 64,Violin plot,64,384,alpha,median,0.0001649367103797,4,True,99.98350904892524
Wrist__02,Wrist,Violin plot / 64,Violin plot,64,384,alpha,spread,0.0364569125470767,4,False,96.4825443194272
